DATE_ID,DATE_VALUE,DAY,MONTH,YEAR,QUARTER,WEEK
21040524,2104-05-24,24,5,2104,2,21
21040525,2104-05-25,25,5,2104,2,22
21040526,2104-05-26,26,5,2104,2,22
21040527,2104-05-27,27,5,2104,2,22
21040528,2104-05-28,28,5,2104,2,22
21040529,2104-05-29,29,5,2104,2,22
21040530,2104-05-30,30,5,2104,2,22
21040531,2104-05-31,31,5,2104,2,22
21040601,2104-06-01,1,6,2104,2,23
21040602,2104-06-02,2,6,2104,2,23
21040603,2104-06-03,3,6,2104,2,23
21040604,2104-06-04,4,6,2104,2,23
21040605,2104-06-05,5,6,2104,2,23
21040606,2104-06-06,6,6,2104,2,23
21040607,2104-06-07,7,6,2104,2,23
21040608,2104-06-08,8,6,2104,2,24
21040609,2104-06-09,9,6,2104,2,24
21040610,2104-06-10,10,6,2104,2,24
21040611,2104-06-11,11,6,2104,2,24
21040612,2104-06-12,12,6,2104,2,24
21040613,2104-06-13,13,6,2104,2,24
21040614,2104-06-14,14,6,2104,2,24
21040615,2104-06-15,15,6,2104,2,25
21040616,2104-06-16,16,6,2104,2,25
21040617,2104-06-17,17,6,2104,2,25
21040618,2104-06-18,18,6,2104,2,25
21040619,2104-06-19,19,6,2104,2,25
21040620,2104-06-20,20,6,2104,2,25
21040621,2104-06-21,21,6,2104,2,25
21040622,2104-06-22,22,6,2104,2,26
21040623,2104-06-23,23,6,2104,2,26
21040624,2104-06-24,24,6,2104,2,26
21040625,2104-06-25,25,6,2104,2,26
21040626,2104-06-26,26,6,2104,2,26
21040627,2104-06-27,27,6,2104,2,26
21040628,2104-06-28,28,6,2104,2,26
21040629,2104-06-29,29,6,2104,2,27
21040630,2104-06-30,30,6,2104,2,27
21040701,2104-07-01,1,7,2104,3,27
21040702,2104-07-02,2,7,2104,3,27
21040703,2104-07-03,3,7,2104,3,27
21040704,2104-07-04,4,7,2104,3,27
21040705,2104-07-05,5,7,2104,3,27
21040706,2104-07-06,6,7,2104,3,28
21040707,2104-07-07,7,7,2104,3,28
21040708,2104-07-08,8,7,2104,3,28
21040709,2104-07-09,9,7,2104,3,28
21040710,2104-07-10,10,7,2104,3,28
21040711,2104-07-11,11,7,2104,3,28
21040712,2104-07-12,12,7,2104,3,28
21040713,2104-07-13,13,7,2104,3,29
21040714,2104-07-14,14,7,2104,3,29
21040715,2104-07-15,15,7,2104,3,29
21040716,2104-07-16,16,7,2104,3,29
21040717,2104-07-17,17,7,2104,3,29
21040718,2104-07-18,18,7,2104,3,29
21040719,2104-07-19,19,7,2104,3,29
21040720,2104-07-20,20,7,2104,3,30
21040721,2104-07-21,21,7,2104,3,30
21040722,2104-07-22,22,7,2104,3,30
21040723,2104-07-23,23,7,2104,3,30
21040724,2104-07-24,24,7,2104,3,30
21040725,2104-07-25,25,7,2104,3,30
21040726,2104-07-26,26,7,2104,3,30
21040727,2104-07-27,27,7,2104,3,31
21040728,2104-07-28,28,7,2104,3,31
21040729,2104-07-29,29,7,2104,3,31
21040730,2104-07-30,30,7,2104,3,31
21040731,2104-07-31,31,7,2104,3,31
21040801,2104-08-01,1,8,2104,3,31
21040802,2104-08-02,2,8,2104,3,31
21040803,2104-08-03,3,8,2104,3,32
21040804,2104-08-04,4,8,2104,3,32
21040805,2104-08-05,5,8,2104,3,32
21040806,2104-08-06,6,8,2104,3,32
21040807,2104-08-07,7,8,2104,3,32
21040808,2104-08-08,8,8,2104,3,32
21040809,2104-08-09,9,8,2104,3,32
21040810,2104-08-10,10,8,2104,3,33
21040811,2104-08-11,11,8,2104,3,33
21040812,2104-08-12,12,8,2104,3,33
21040813,2104-08-13,13,8,2104,3,33
21040814,2104-08-14,14,8,2104,3,33
21040815,2104-08-15,15,8,2104,3,33
21040816,2104-08-16,16,8,2104,3,33
21040817,2104-08-17,17,8,2104,3,34
21040818,2104-08-18,18,8,2104,3,34
21040819,2104-08-19,19,8,2104,3,34
21040820,2104-08-20,20,8,2104,3,34
21040821,2104-08-21,21,8,2104,3,34
21040822,2104-08-22,22,8,2104,3,34
21040823,2104-08-23,23,8,2104,3,34
21040824,2104-08-24,24,8,2104,3,35
21040825,2104-08-25,25,8,2104,3,35
21040826,2104-08-26,26,8,2104,3,35
21040827,2104-08-27,27,8,2104,3,35
21040828,2104-08-28,28,8,2104,3,35
21040829,2104-08-29,29,8,2104,3,35
21040830,2104-08-30,30,8,2104,3,35
21040831,2104-08-31,31,8,2104,3,36
21040901,2104-09-01,1,9,2104,3,36
21040902,2104-09-02,2,9,2104,3,36
21040903,2104-09-03,3,9,2104,3,36
21040904,2104-09-04,4,9,2104,3,36
21040905,2104-09-05,5,9,2104,3,36
21040906,2104-09-06,6,9,2104,3,36
21040907,2104-09-07,7,9,2104,3,37
21040908,2104-09-08,8,9,2104,3,37
21040909,2104-09-09,9,9,2104,3,37
21040910,2104-09-10,10,9,2104,3,37
21040911,2104-09-11,11,9,2104,3,37
21040912,2104-09-12,12,9,2104,3,37
21040913,2104-09-13,13,9,2104,3,37
21040914,2104-09-14,14,9,2104,3,38
21040915,2104-09-15,15,9,2104,3,38
21040916,2104-09-16,16,9,2104,3,38
21040917,2104-09-17,17,9,2104,3,38
21040918,2104-09-18,18,9,2104,3,38
21040919,2104-09-19,19,9,2104,3,38
21040920,2104-09-20,20,9,2104,3,38
21040921,2104-09-21,21,9,2104,3,39
21040922,2104-09-22,22,9,2104,3,39
21040923,2104-09-23,23,9,2104,3,39
21040924,2104-09-24,24,9,2104,3,39
21040925,2104-09-25,25,9,2104,3,39
21040926,2104-09-26,26,9,2104,3,39
21040927,2104-09-27,27,9,2104,3,39
21040928,2104-09-28,28,9,2104,3,40
21040929,2104-09-29,29,9,2104,3,40
21040930,2104-09-30,30,9,2104,3,40
21041001,2104-10-01,1,10,2104,4,40
21041002,2104-10-02,2,10,2104,4,40
21041003,2104-10-03,3,10,2104,4,40
21041004,2104-10-04,4,10,2104,4,40
21041005,2104-10-05,5,10,2104,4,41
21041006,2104-10-06,6,10,2104,4,41
21041007,2104-10-07,7,10,2104,4,41
21041008,2104-10-08,8,10,2104,4,41
21041009,2104-10-09,9,10,2104,4,41
21041010,2104-10-10,10,10,2104,4,41
21041011,2104-10-11,11,10,2104,4,41
21041012,2104-10-12,12,10,2104,4,42
21041013,2104-10-13,13,10,2104,4,42
21041014,2104-10-14,14,10,2104,4,42
21041015,2104-10-15,15,10,2104,4,42
21041016,2104-10-16,16,10,2104,4,42
21041017,2104-10-17,17,10,2104,4,42
21041018,2104-10-18,18,10,2104,4,42
21041019,2104-10-19,19,10,2104,4,43
21041020,2104-10-20,20,10,2104,4,43
21041021,2104-10-21,21,10,2104,4,43
21041022,2104-10-22,22,10,2104,4,43
21041023,2104-10-23,23,10,2104,4,43
21041024,2104-10-24,24,10,2104,4,43
21041025,2104-10-25,25,10,2104,4,43
21041026,2104-10-26,26,10,2104,4,44
21041027,2104-10-27,27,10,2104,4,44
21041028,2104-10-28,28,10,2104,4,44
21041029,2104-10-29,29,10,2104,4,44
21041030,2104-10-30,30,10,2104,4,44
21041031,2104-10-31,31,10,2104,4,44
21041101,2104-11-01,1,11,2104,4,44
21041102,2104-11-02,2,11,2104,4,45
21041103,2104-11-03,3,11,2104,4,45
21041104,2104-11-04,4,11,2104,4,45
21041105,2104-11-05,5,11,2104,4,45
21041106,2104-11-06,6,11,2104,4,45
21041107,2104-11-07,7,11,2104,4,45
21041108,2104-11-08,8,11,2104,4,45
21041109,2104-11-09,9,11,2104,4,46
21041110,2104-11-10,10,11,2104,4,46
21041111,2104-11-11,11,11,2104,4,46
21041112,2104-11-12,12,11,2104,4,46
21041113,2104-11-13,13,11,2104,4,46
21041114,2104-11-14,14,11,2104,4,46
21041115,2104-11-15,15,11,2104,4,46
21041116,2104-11-16,16,11,2104,4,47
21041117,2104-11-17,17,11,2104,4,47
21041118,2104-11-18,18,11,2104,4,47
21041119,2104-11-19,19,11,2104,4,47
21041120,2104-11-20,20,11,2104,4,47
21041121,2104-11-21,21,11,2104,4,47
21041122,2104-11-22,22,11,2104,4,47
21041123,2104-11-23,23,11,2104,4,48
21041124,2104-11-24,24,11,2104,4,48
21041125,2104-11-25,25,11,2104,4,48
21041126,2104-11-26,26,11,2104,4,48
21041127,2104-11-27,27,11,2104,4,48
21041128,2104-11-28,28,11,2104,4,48
21041129,2104-11-29,29,11,2104,4,48
21041130,2104-11-30,30,11,2104,4,49
21041201,2104-12-01,1,12,2104,4,49
21041202,2104-12-02,2,12,2104,4,49
21041203,2104-12-03,3,12,2104,4,49
21041204,2104-12-04,4,12,2104,4,49
21041205,2104-12-05,5,12,2104,4,49
21041206,2104-12-06,6,12,2104,4,49
21041207,2104-12-07,7,12,2104,4,50
21041208,2104-12-08,8,12,2104,4,50
21041209,2104-12-09,9,12,2104,4,50
21041210,2104-12-10,10,12,2104,4,50
21041211,2104-12-11,11,12,2104,4,50
21041212,2104-12-12,12,12,2104,4,50
21041213,2104-12-13,13,12,2104,4,50
21041214,2104-12-14,14,12,2104,4,51
21041215,2104-12-15,15,12,2104,4,51
21041216,2104-12-16,16,12,2104,4,51
21041217,2104-12-17,17,12,2104,4,51
21041218,2104-12-18,18,12,2104,4,51
21041219,2104-12-19,19,12,2104,4,51
21041220,2104-12-20,20,12,2104,4,51
21041221,2104-12-21,21,12,2104,4,52
21041222,2104-12-22,22,12,2104,4,52
21041223,2104-12-23,23,12,2104,4,52
21041224,2104-12-24,24,12,2104,4,52
21041225,2104-12-25,25,12,2104,4,52
21041226,2104-12-26,26,12,2104,4,52
21041227,2104-12-27,27,12,2104,4,52
21041228,2104-12-28,28,12,2104,4,53
21041229,2104-12-29,29,12,2104,4,53
21041230,2104-12-30,30,12,2104,4,53
21041231,2104-12-31,31,12,2104,4,53
21050101,2105-01-01,1,1,2105,1,1
21050102,2105-01-02,2,1,2105,1,1
21050103,2105-01-03,3,1,2105,1,1
21050104,2105-01-04,4,1,2105,1,2
21050105,2105-01-05,5,1,2105,1,2
21050106,2105-01-06,6,1,2105,1,2
21050107,2105-01-07,7,1,2105,1,2
21050108,2105-01-08,8,1,2105,1,2
21050109,2105-01-09,9,1,2105,1,2
21050110,2105-01-10,10,1,2105,1,2
21050111,2105-01-11,11,1,2105,1,3
21050112,2105-01-12,12,1,2105,1,3
21050113,2105-01-13,13,1,2105,1,3
21050114,2105-01-14,14,1,2105,1,3
21050115,2105-01-15,15,1,2105,1,3
21050116,2105-01-16,16,1,2105,1,3
21050117,2105-01-17,17,1,2105,1,3
21050118,2105-01-18,18,1,2105,1,4
21050119,2105-01-19,19,1,2105,1,4
21050120,2105-01-20,20,1,2105,1,4
21050121,2105-01-21,21,1,2105,1,4
21050122,2105-01-22,22,1,2105,1,4
21050123,2105-01-23,23,1,2105,1,4
21050124,2105-01-24,24,1,2105,1,4
21050125,2105-01-25,25,1,2105,1,5
21050126,2105-01-26,26,1,2105,1,5
21050127,2105-01-27,27,1,2105,1,5
21050128,2105-01-28,28,1,2105,1,5
21050129,2105-01-29,29,1,2105,1,5
21050130,2105-01-30,30,1,2105,1,5
21050131,2105-01-31,31,1,2105,1,5
21050201,2105-02-01,1,2,2105,1,6
21050202,2105-02-02,2,2,2105,1,6
21050203,2105-02-03,3,2,2105,1,6
21050204,2105-02-04,4,2,2105,1,6
21050205,2105-02-05,5,2,2105,1,6
21050206,2105-02-06,6,2,2105,1,6
21050207,2105-02-07,7,2,2105,1,6
21050208,2105-02-08,8,2,2105,1,7
21050209,2105-02-09,9,2,2105,1,7
21050210,2105-02-10,10,2,2105,1,7
21050211,2105-02-11,11,2,2105,1,7
21050212,2105-02-12,12,2,2105,1,7
21050213,2105-02-13,13,2,2105,1,7
21050214,2105-02-14,14,2,2105,1,7
21050215,2105-02-15,15,2,2105,1,8
21050216,2105-02-16,16,2,2105,1,8
21050217,2105-02-17,17,2,2105,1,8
21050218,2105-02-18,18,2,2105,1,8
21050219,2105-02-19,19,2,2105,1,8
21050220,2105-02-20,20,2,2105,1,8
21050221,2105-02-21,21,2,2105,1,8
21050222,2105-02-22,22,2,2105,1,9
21050223,2105-02-23,23,2,2105,1,9
21050224,2105-02-24,24,2,2105,1,9
21050225,2105-02-25,25,2,2105,1,9
21050226,2105-02-26,26,2,2105,1,9
21050227,2105-02-27,27,2,2105,1,9
21050228,2105-02-28,28,2,2105,1,9
21050301,2105-03-01,1,3,2105,1,10
21050302,2105-03-02,2,3,2105,1,10
21050303,2105-03-03,3,3,2105,1,10
21050304,2105-03-04,4,3,2105,1,10
21050305,2105-03-05,5,3,2105,1,10
21050306,2105-03-06,6,3,2105,1,10
21050307,2105-03-07,7,3,2105,1,10
21050308,2105-03-08,8,3,2105,1,11
21050309,2105-03-09,9,3,2105,1,11
21050310,2105-03-10,10,3,2105,1,11
21050311,2105-03-11,11,3,2105,1,11
21050312,2105-03-12,12,3,2105,1,11
21050313,2105-03-13,13,3,2105,1,11
21050314,2105-03-14,14,3,2105,1,11
21050315,2105-03-15,15,3,2105,1,12
21050316,2105-03-16,16,3,2105,1,12
21050317,2105-03-17,17,3,2105,1,12
21050318,2105-03-18,18,3,2105,1,12
21050319,2105-03-19,19,3,2105,1,12
21050320,2105-03-20,20,3,2105,1,12
21050321,2105-03-21,21,3,2105,1,12
21050322,2105-03-22,22,3,2105,1,13
21050323,2105-03-23,23,3,2105,1,13
21050324,2105-03-24,24,3,2105,1,13
21050325,2105-03-25,25,3,2105,1,13
21050326,2105-03-26,26,3,2105,1,13
21050327,2105-03-27,27,3,2105,1,13
21050328,2105-03-28,28,3,2105,1,13
21050329,2105-03-29,29,3,2105,1,14
21050330,2105-03-30,30,3,2105,1,14
21050331,2105-03-31,31,3,2105,1,14
21050401,2105-04-01,1,4,2105,2,14
21050402,2105-04-02,2,4,2105,2,14
21050403,2105-04-03,3,4,2105,2,14
21050404,2105-04-04,4,4,2105,2,14
21050405,2105-04-05,5,4,2105,2,15
21050406,2105-04-06,6,4,2105,2,15
21050407,2105-04-07,7,4,2105,2,15
21050408,2105-04-08,8,4,2105,2,15
21050409,2105-04-09,9,4,2105,2,15
21050410,2105-04-10,10,4,2105,2,15
21050411,2105-04-11,11,4,2105,2,15
21050412,2105-04-12,12,4,2105,2,16
21050413,2105-04-13,13,4,2105,2,16
21050414,2105-04-14,14,4,2105,2,16
21050415,2105-04-15,15,4,2105,2,16
21050416,2105-04-16,16,4,2105,2,16
21050417,2105-04-17,17,4,2105,2,16
21050418,2105-04-18,18,4,2105,2,16
21050419,2105-04-19,19,4,2105,2,17
21050420,2105-04-20,20,4,2105,2,17
21050421,2105-04-21,21,4,2105,2,17
21050422,2105-04-22,22,4,2105,2,17
21050423,2105-04-23,23,4,2105,2,17
21050424,2105-04-24,24,4,2105,2,17
21050425,2105-04-25,25,4,2105,2,17
21050426,2105-04-26,26,4,2105,2,18
21050427,2105-04-27,27,4,2105,2,18
21050428,2105-04-28,28,4,2105,2,18
21050429,2105-04-29,29,4,2105,2,18
21050430,2105-04-30,30,4,2105,2,18
21050501,2105-05-01,1,5,2105,2,18
21050502,2105-05-02,2,5,2105,2,18
21050503,2105-05-03,3,5,2105,2,19
21050504,2105-05-04,4,5,2105,2,19
21050505,2105-05-05,5,5,2105,2,19
21050506,2105-05-06,6,5,2105,2,19
21050507,2105-05-07,7,5,2105,2,19
21050508,2105-05-08,8,5,2105,2,19
21050509,2105-05-09,9,5,2105,2,19
21050510,2105-05-10,10,5,2105,2,20
21050511,2105-05-11,11,5,2105,2,20
21050512,2105-05-12,12,5,2105,2,20
21050513,2105-05-13,13,5,2105,2,20
21050514,2105-05-14,14,5,2105,2,20
21050515,2105-05-15,15,5,2105,2,20
21050516,2105-05-16,16,5,2105,2,20
21050517,2105-05-17,17,5,2105,2,21
21050518,2105-05-18,18,5,2105,2,21
21050519,2105-05-19,19,5,2105,2,21
21050520,2105-05-20,20,5,2105,2,21
21050521,2105-05-21,21,5,2105,2,21
21050522,2105-05-22,22,5,2105,2,21
21050523,2105-05-23,23,5,2105,2,21
21050524,2105-05-24,24,5,2105,2,22
21050525,2105-05-25,25,5,2105,2,22
21050526,2105-05-26,26,5,2105,2,22
21050527,2105-05-27,27,5,2105,2,22
21050528,2105-05-28,28,5,2105,2,22
21050529,2105-05-29,29,5,2105,2,22
21050530,2105-05-30,30,5,2105,2,22
21050531,2105-05-31,31,5,2105,2,23
21050601,2105-06-01,1,6,2105,2,23
21050602,2105-06-02,2,6,2105,2,23
21050603,2105-06-03,3,6,2105,2,23
21050604,2105-06-04,4,6,2105,2,23
21050605,2105-06-05,5,6,2105,2,23
21050606,2105-06-06,6,6,2105,2,23
21050607,2105-06-07,7,6,2105,2,24
21050608,2105-06-08,8,6,2105,2,24
21050609,2105-06-09,9,6,2105,2,24
21050610,2105-06-10,10,6,2105,2,24
21050611,2105-06-11,11,6,2105,2,24
21050612,2105-06-12,12,6,2105,2,24
21050613,2105-06-13,13,6,2105,2,24
21050614,2105-06-14,14,6,2105,2,25
21050615,2105-06-15,15,6,2105,2,25
21050616,2105-06-16,16,6,2105,2,25
21050617,2105-06-17,17,6,2105,2,25
21050618,2105-06-18,18,6,2105,2,25
21050619,2105-06-19,19,6,2105,2,25
21050620,2105-06-20,20,6,2105,2,25
21050621,2105-06-21,21,6,2105,2,26
21050622,2105-06-22,22,6,2105,2,26
21050623,2105-06-23,23,6,2105,2,26
21050624,2105-06-24,24,6,2105,2,26
21050625,2105-06-25,25,6,2105,2,26
21050626,2105-06-26,26,6,2105,2,26
21050627,2105-06-27,27,6,2105,2,26
21050628,2105-06-28,28,6,2105,2,27
21050629,2105-06-29,29,6,2105,2,27
21050630,2105-06-30,30,6,2105,2,27
21050701,2105-07-01,1,7,2105,3,27
21050702,2105-07-02,2,7,2105,3,27
21050703,2105-07-03,3,7,2105,3,27
21050704,2105-07-04,4,7,2105,3,27
21050705,2105-07-05,5,7,2105,3,28
21050706,2105-07-06,6,7,2105,3,28
21050707,2105-07-07,7,7,2105,3,28
21050708,2105-07-08,8,7,2105,3,28
21050709,2105-07-09,9,7,2105,3,28
21050710,2105-07-10,10,7,2105,3,28
21050711,2105-07-11,11,7,2105,3,28
21050712,2105-07-12,12,7,2105,3,29
21050713,2105-07-13,13,7,2105,3,29
21050714,2105-07-14,14,7,2105,3,29
21050715,2105-07-15,15,7,2105,3,29
21050716,2105-07-16,16,7,2105,3,29
21050717,2105-07-17,17,7,2105,3,29
21050718,2105-07-18,18,7,2105,3,29
21050719,2105-07-19,19,7,2105,3,30
21050720,2105-07-20,20,7,2105,3,30
21050721,2105-07-21,21,7,2105,3,30
21050722,2105-07-22,22,7,2105,3,30
21050723,2105-07-23,23,7,2105,3,30
21050724,2105-07-24,24,7,2105,3,30
21050725,2105-07-25,25,7,2105,3,30
21050726,2105-07-26,26,7,2105,3,31
21050727,2105-07-27,27,7,2105,3,31
21050728,2105-07-28,28,7,2105,3,31
21050729,2105-07-29,29,7,2105,3,31
21050730,2105-07-30,30,7,2105,3,31
21050731,2105-07-31,31,7,2105,3,31
21050801,2105-08-01,1,8,2105,3,31
21050802,2105-08-02,2,8,2105,3,32
21050803,2105-08-03,3,8,2105,3,32
21050804,2105-08-04,4,8,2105,3,32
21050805,2105-08-05,5,8,2105,3,32
21050806,2105-08-06,6,8,2105,3,32
21050807,2105-08-07,7,8,2105,3,32
21050808,2105-08-08,8,8,2105,3,32
21050809,2105-08-09,9,8,2105,3,33
21050810,2105-08-10,10,8,2105,3,33
21050811,2105-08-11,11,8,2105,3,33
21050812,2105-08-12,12,8,2105,3,33
21050813,2105-08-13,13,8,2105,3,33
21050814,2105-08-14,14,8,2105,3,33
21050815,2105-08-15,15,8,2105,3,33
21050816,2105-08-16,16,8,2105,3,34
21050817,2105-08-17,17,8,2105,3,34
21050818,2105-08-18,18,8,2105,3,34
21050819,2105-08-19,19,8,2105,3,34
21050820,2105-08-20,20,8,2105,3,34
21050821,2105-08-21,21,8,2105,3,34
21050822,2105-08-22,22,8,2105,3,34
21050823,2105-08-23,23,8,2105,3,35
21050824,2105-08-24,24,8,2105,3,35
21050825,2105-08-25,25,8,2105,3,35
21050826,2105-08-26,26,8,2105,3,35
21050827,2105-08-27,27,8,2105,3,35
21050828,2105-08-28,28,8,2105,3,35
21050829,2105-08-29,29,8,2105,3,35
21050830,2105-08-30,30,8,2105,3,36
21050831,2105-08-31,31,8,2105,3,36
21050901,2105-09-01,1,9,2105,3,36
21050902,2105-09-02,2,9,2105,3,36
21050903,2105-09-03,3,9,2105,3,36
21050904,2105-09-04,4,9,2105,3,36
21050905,2105-09-05,5,9,2105,3,36
21050906,2105-09-06,6,9,2105,3,37
21050907,2105-09-07,7,9,2105,3,37
21050908,2105-09-08,8,9,2105,3,37
21050909,2105-09-09,9,9,2105,3,37
21050910,2105-09-10,10,9,2105,3,37
21050911,2105-09-11,11,9,2105,3,37
21050912,2105-09-12,12,9,2105,3,37
21050913,2105-09-13,13,9,2105,3,38
21050914,2105-09-14,14,9,2105,3,38
21050915,2105-09-15,15,9,2105,3,38
21050916,2105-09-16,16,9,2105,3,38
21050917,2105-09-17,17,9,2105,3,38
21050918,2105-09-18,18,9,2105,3,38
21050919,2105-09-19,19,9,2105,3,38
21050920,2105-09-20,20,9,2105,3,39
21050921,2105-09-21,21,9,2105,3,39
21050922,2105-09-22,22,9,2105,3,39
21050923,2105-09-23,23,9,2105,3,39
21050924,2105-09-24,24,9,2105,3,39
21050925,2105-09-25,25,9,2105,3,39
21050926,2105-09-26,26,9,2105,3,39
21050927,2105-09-27,27,9,2105,3,40
21050928,2105-09-28,28,9,2105,3,40
21050929,2105-09-29,29,9,2105,3,40
21050930,2105-09-30,30,9,2105,3,40
21051001,2105-10-01,1,10,2105,4,40
21051002,2105-10-02,2,10,2105,4,40
21051003,2105-10-03,3,10,2105,4,40
21051004,2105-10-04,4,10,2105,4,41
21051005,2105-10-05,5,10,2105,4,41
21051006,2105-10-06,6,10,2105,4,41
21051007,2105-10-07,7,10,2105,4,41
21051008,2105-10-08,8,10,2105,4,41
21051009,2105-10-09,9,10,2105,4,41
21051010,2105-10-10,10,10,2105,4,41
21051011,2105-10-11,11,10,2105,4,42
21051012,2105-10-12,12,10,2105,4,42
21051013,2105-10-13,13,10,2105,4,42
21051014,2105-10-14,14,10,2105,4,42
21051015,2105-10-15,15,10,2105,4,42
21051016,2105-10-16,16,10,2105,4,42
21051017,2105-10-17,17,10,2105,4,42
21051018,2105-10-18,18,10,2105,4,43
21051019,2105-10-19,19,10,2105,4,43
21051020,2105-10-20,20,10,2105,4,43
21051021,2105-10-21,21,10,2105,4,43
21051022,2105-10-22,22,10,2105,4,43
21051023,2105-10-23,23,10,2105,4,43
21051024,2105-10-24,24,10,2105,4,43
21051025,2105-10-25,25,10,2105,4,44
21051026,2105-10-26,26,10,2105,4,44
21051027,2105-10-27,27,10,2105,4,44
21051028,2105-10-28,28,10,2105,4,44
21051029,2105-10-29,29,10,2105,4,44
21051030,2105-10-30,30,10,2105,4,44
21051031,2105-10-31,31,10,2105,4,44
21051101,2105-11-01,1,11,2105,4,45
21051102,2105-11-02,2,11,2105,4,45
21051103,2105-11-03,3,11,2105,4,45
21051104,2105-11-04,4,11,2105,4,45
21051105,2105-11-05,5,11,2105,4,45
21051106,2105-11-06,6,11,2105,4,45
21051107,2105-11-07,7,11,2105,4,45
21051108,2105-11-08,8,11,2105,4,46
21051109,2105-11-09,9,11,2105,4,46
21051110,2105-11-10,10,11,2105,4,46
21051111,2105-11-11,11,11,2105,4,46
21051112,2105-11-12,12,11,2105,4,46
21051113,2105-11-13,13,11,2105,4,46
21051114,2105-11-14,14,11,2105,4,46
21051115,2105-11-15,15,11,2105,4,47
21051116,2105-11-16,16,11,2105,4,47
21051117,2105-11-17,17,11,2105,4,47
21051118,2105-11-18,18,11,2105,4,47
21051119,2105-11-19,19,11,2105,4,47
21051120,2105-11-20,20,11,2105,4,47
21051121,2105-11-21,21,11,2105,4,47
21051122,2105-11-22,22,11,2105,4,48
21051123,2105-11-23,23,11,2105,4,48
21051124,2105-11-24,24,11,2105,4,48
21051125,2105-11-25,25,11,2105,4,48
21051126,2105-11-26,26,11,2105,4,48
21051127,2105-11-27,27,11,2105,4,48
21051128,2105-11-28,28,11,2105,4,48
21051129,2105-11-29,29,11,2105,4,49
21051130,2105-11-30,30,11,2105,4,49
21051201,2105-12-01,1,12,2105,4,49
21051202,2105-12-02,2,12,2105,4,49
21051203,2105-12-03,3,12,2105,4,49
21051204,2105-12-04,4,12,2105,4,49
21051205,2105-12-05,5,12,2105,4,49
21051206,2105-12-06,6,12,2105,4,50
21051207,2105-12-07,7,12,2105,4,50
21051208,2105-12-08,8,12,2105,4,50
21051209,2105-12-09,9,12,2105,4,50
21051210,2105-12-10,10,12,2105,4,50
21051211,2105-12-11,11,12,2105,4,50
21051212,2105-12-12,12,12,2105,4,50
21051213,2105-12-13,13,12,2105,4,51
21051214,2105-12-14,14,12,2105,4,51
21051215,2105-12-15,15,12,2105,4,51
21051216,2105-12-16,16,12,2105,4,51
21051217,2105-12-17,17,12,2105,4,51
21051218,2105-12-18,18,12,2105,4,51
21051219,2105-12-19,19,12,2105,4,51
21051220,2105-12-20,20,12,2105,4,52
21051221,2105-12-21,21,12,2105,4,52
21051222,2105-12-22,22,12,2105,4,52
21051223,2105-12-23,23,12,2105,4,52
21051224,2105-12-24,24,12,2105,4,52
21051225,2105-12-25,25,12,2105,4,52
21051226,2105-12-26,26,12,2105,4,52
21051227,2105-12-27,27,12,2105,4,53
21051228,2105-12-28,28,12,2105,4,53
21051229,2105-12-29,29,12,2105,4,53
21051230,2105-12-30,30,12,2105,4,53
21051231,2105-12-31,31,12,2105,4,53
21060101,2106-01-01,1,1,2106,1,1
21060102,2106-01-02,2,1,2106,1,1
21060103,2106-01-03,3,1,2106,1,2
21060104,2106-01-04,4,1,2106,1,2
21060105,2106-01-05,5,1,2106,1,2
21060106,2106-01-06,6,1,2106,1,2
21060107,2106-01-07,7,1,2106,1,2
21060108,2106-01-08,8,1,2106,1,2
21060109,2106-01-09,9,1,2106,1,2
21060110,2106-01-10,10,1,2106,1,3
21060111,2106-01-11,11,1,2106,1,3
21060112,2106-01-12,12,1,2106,1,3
21060113,2106-01-13,13,1,2106,1,3
21060114,2106-01-14,14,1,2106,1,3
21060115,2106-01-15,15,1,2106,1,3
21060116,2106-01-16,16,1,2106,1,3
21060117,2106-01-17,17,1,2106,1,4
21060118,2106-01-18,18,1,2106,1,4
21060119,2106-01-19,19,1,2106,1,4
21060120,2106-01-20,20,1,2106,1,4
21060121,2106-01-21,21,1,2106,1,4
21060122,2106-01-22,22,1,2106,1,4
21060123,2106-01-23,23,1,2106,1,4
21060124,2106-01-24,24,1,2106,1,5
21060125,2106-01-25,25,1,2106,1,5
21060126,2106-01-26,26,1,2106,1,5
21060127,2106-01-27,27,1,2106,1,5
21060128,2106-01-28,28,1,2106,1,5
21060129,2106-01-29,29,1,2106,1,5
21060130,2106-01-30,30,1,2106,1,5
21060131,2106-01-31,31,1,2106,1,6
21060201,2106-02-01,1,2,2106,1,6
21060202,2106-02-02,2,2,2106,1,6
21060203,2106-02-03,3,2,2106,1,6
21060204,2106-02-04,4,2,2106,1,6
21060205,2106-02-05,5,2,2106,1,6
